Date,DayOfWeek,DayOfMonth,Month,Is_Start_Of_Month,Is_End_Of_Month,Is_Weekend,Is_Holiday,Is_Vacation,Is_Exam_Period,Is_Fest,Days_Until_Holiday,DayOfWeek_Sin,DayOfWeek_Cos,Month_Sin,Month_Cos,Is_Broke_Weekend,Is_Rich_Weekend,WeekOfYear,DayOfYear,Target_Headcount,Target_1_Days_Ago,Target_2_Days_Ago,Target_3_Days_Ago,Target_7_Days_Ago,Target_14_Days_Ago,Target_21_Days_Ago,Target_3_Day_Avg,Target_3_Day_Std,Target_3_Day_Max,Target_3_Day_Min,Target_7_Day_Avg,Target_7_Day_Std,Target_7_Day_Max,Target_7_Day_Min,Target_14_Day_Avg,Target_14_Day_Std,Target_14_Day_Max,Target_14_Day_Min,Target_28_Day_Avg,Target_28_Day_Std,Target_28_Day_Max,Target_28_Day_Min,Target_EWMA_7,Target_EWMA_14,Trend_7_vs_28
2024-01-11,Thursday,11,1,0,0,0,0,0,0,0,2.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,2,11,260.0,198.0,226.0,137.0,27.0,,,187.0,45.508241011931,226.0,137.0,95.14285714285714,90.22089294509075,226.0,11.0,,,,,,,,,120.5009765625,76.72820457449942,
2024-01-12,Friday,12,1,0,0,0,0,0,0,0,1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,2,12,60.0,260.0,198.0,226.0,11.0,,,228.0,31.048349392520016,260.0,198.0,128.42857142857142,102.97063844102541,260.0,11.0,,,,,,,,,155.375732421875,101.16444396456615,
2024-01-13,Saturday,13,1,0,0,1,1,0,0,0,0.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,2,13,98.0,60.0,260.0,198.0,39.0,,,172.66666666666666,102.3783831349828,260.0,60.0,135.42857142857142,95.01553757650578,260.0,28.0,,,,,,,,,131.53179931640625,95.67585143595733,
2024-01-14,Sunday,14,1,0,0,1,1,0,0,0,0.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,2,14,50.0,98.0,60.0,260.0,28.0,,,139.33333333333334,106.21362122314318,260.0,60.0,143.85714285714286,87.34305652889373,260.0,28.0,,,,,,,,,123.14884948730469,95.98573791116301,
2024-01-15,Monday,15,1,0,0,0,0,0,0,0,5.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,3,15,178.0,50.0,98.0,60.0,137.0,4.0,,69.33333333333333,25.32455988429674,98.0,50.0,147.0,82.7546574721528,260.0,50.0,84.0,86.6291832156773,260.0,4.0,,,,,104.86163711547852,89.85430618967462,
2024-01-16,Tuesday,16,1,0,0,0,0,0,0,0,4.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,3,16,235.0,178.0,50.0,98.0,226.0,12.0,,108.66666666666667,64.66323014923806,178.0,50.0,152.85714285714286,83.37751209894384,260.0,50.0,96.42857142857143,86.75049482076948,260.0,11.0,,,,,123.14622783660889,101.60706536438467,
2024-01-17,Wednesday,17,1,0,0,0,0,0,0,0,3.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,3,17,163.0,235.0,178.0,50.0,198.0,26.0,,154.33333333333334,94.74351341032973,235.0,50.0,154.14285714285714,84.75145735507753,260.0,50.0,112.35714285714286,90.44982216494586,260.0,11.0,,,,,151.10967087745667,119.39278998246671,
2024-01-18,Thursday,18,1,0,0,0,0,0,0,0,2.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,3,18,241.0,163.0,235.0,178.0,260.0,27.0,,192.0,37.986839826445085,235.0,163.0,149.14285714285714,82.74142165289922,260.0,50.0,122.14285714285714,87.7591609444298,260.0,11.0,,,,,154.0822531580925,125.20708465147115,
2024-01-19,Friday,19,1,0,0,0,0,0,0,1,1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,3,19,40.0,241.0,163.0,235.0,60.0,11.0,,213.0,43.40506882842135,241.0,163.0,146.42857142857142,78.712254748667,241.0,50.0,137.42857142857142,88.54613250965615,260.0,11.0,,,,,175.81168986856937,140.646140031275,
2024-01-20,Saturday,20,1,0,0,1,1,0,0,1,0.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,3,20,78.0,40.0,241.0,163.0,98.0,39.0,,148.0,101.33607452432719,241.0,40.0,143.57142857142858,82.63747564484521,241.0,40.0,139.5,85.65292217387028,260.0,28.0,,,,,141.85876740142703,127.22665469377166,
2024-01-21,Sunday,21,1,0,0,1,1,0,0,0,0.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,3,21,65.0,78.0,40.0,241.0,50.0,28.0,,119.66666666666667,106.78170879571711,241.0,40.0,140.71428571428572,84.79330611495676,241.0,40.0,142.28571428571428,82.71678145374091,260.0,28.0,,,,,125.89407555107027,120.66310073460212,
2024-01-22,Monday,22,1,0,0,0,0,0,0,0,4.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,4,22,120.0,65.0,78.0,40.0,178.0,137.0,4.0,61.0,19.31320791582787,78.0,40.0,142.85714285714286,82.27074930056364,241.0,40.0,144.92857142857142,79.30512088006802,260.0,40.0,,,,,110.6705566633027,113.24135396998852,
2024-01-23,Tuesday,23,1,0,0,0,0,0,0,0,3.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,4,23,202.0,120.0,65.0,78.0,235.0,226.0,12.0,87.66666666666667,28.746014216467106,120.0,65.0,134.57142857142858,81.05318653587315,241.0,40.0,143.71428571428572,79.56557873026075,260.0,40.0,,,,,113.00291749747703,114.14250677399006,
2024-01-24,Wednesday,24,1,0,1,0,0,0,0,0,2.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,4,24,160.0,202.0,120.0,65.0,163.0,198.0,26.0,129.0,68.9420046125727,202.0,65.0,129.85714285714286,74.96983520374172,241.0,40.0,142.0,77.8973683766018,260.0,40.0,,,,,135.25218812310777,125.85683920412473,
2024-01-25,Thursday,25,1,0,1,0,0,0,0,0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,4,25,181.0,160.0,202.0,120.0,241.0,260.0,27.0,160.66666666666666,41.00406483915136,202.0,120.0,129.42857142857142,74.7570668741026,241.0,40.0,139.28571428571428,76.44447816394748,260.0,40.0,,,,,141.43914109233083,130.40926064357475,
2024-01-26,Friday,26,1,0,1,0,1,0,0,0,0.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,4,26,41.0,181.0,160.0,202.0,40.0,60.0,11.0,181.0,20.999999999999897,202.0,160.0,120.85714285714286,62.221187633122135,202.0,40.0,133.64285714285714,69.44351012802491,241.0,40.0,,,,,151.32935581924812,137.1546925577648,
2024-01-27,Saturday,27,1,0,1,1,1,0,0,0,0.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,4,27,64.0,41.0,181.0,160.0,78.0,98.0,39.0,127.33333333333333,75.50055187436267,181.0,41.0,121.0,62.00537611100079,202.0,41.0,132.28571428571428,71.15792682091399,241.0,40.0,,,,,123.74701686443609,124.33406688339618,
